tweet_id,date,full_text,tweet_type,hashtags,mentions,user_location,geo,lat_coordinates,lng_coordinates,place_type,place_name,place_full_name,country_code,country,prof_country,prof_country_code,prof_locailty,prof_region,prof_sub_region,prof_full_name,prof_coord_lat,prof_coord_lng,reply_count,quote_count,likes_count,retweet_counts,hyperlink
1588313750675009536,Thu Nov 03 23:34:42 +0000 2022,@BradTassell @TulsiGabbard Everyone is a good guy with a gun until they aren’t. 🙄,Reply Tweet,,"['@BradTassell', '@TulsiGabbard']",Mid-Michigan,,,,,,,,,United States,US,,Michigan,,"Michigan, United States",-85.50033,44.25029,0,0,0,0,https://twitter.com/twitter/status/1588313750675009536
1588313724540289024,Thu Nov 03 23:34:36 +0000 2022,"The one OR measure I’m having a a really hard time deciding on is 114. 

I hate guns and the NRA and I’m all for background checks and regulations.

BUT - I don’t wanna increase police budgets and responsibilities. I don’t want them in charge of who gets to have a gun.",Original Tweet,,,"Portland, OR",,,,,,,,,United States,Multnomah County,Portland,Oregon,,"Portland, Oregon, United States",-122.67621,45.52345,16,1,18,0,https://twitter.com/twitter/status/1588313724540289024
1588313700569698305,Thu Nov 03 23:34:30 +0000 2022,"@davidhogg111 My god, look at all those NRA agents that barged into the class guns blazing!!!",Reply Tweet,,['@davidhogg111'],United States,,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,13,0,https://twitter.com/twitter/status/1588313700569698305
1588313679207968768,Thu Nov 03 23:34:25 +0000 2022,@coachdan643 @JoeBiden Why you cool with kids dying in school shootings ?,Reply Tweet,,"['@coachdan643', '@JoeBiden']","New York, USA",,,,,,,,,United States,US,,New York,,"New York, United States",-75.4999,43.00035,12,0,19,0,https://twitter.com/twitter/status/1588313679207968768
1588313553651798019,Thu Nov 03 23:33:55 +0000 2022,@marklevinshow Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,['@marklevinshow'],"Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,0,0,https://twitter.com/twitter/status/1588313553651798019
1588313495270879232,Thu Nov 03 23:33:41 +0000 2022,@LindseyGrahamSC Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,['@LindseyGrahamSC'],"Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,0,0,https://twitter.com/twitter/status/1588313495270879232
1588313469018722304,Thu Nov 03 23:33:35 +0000 2022,@RobertsonforNV Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,['@RobertsonforNV'],"Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,0,0,https://twitter.com/twitter/status/1588313469018722304
1588313450664845312,Thu Nov 03 23:33:30 +0000 2022,"GET THIS! @GovAbbott sent Parents DNA kits to ID children After a mass shooting! HOW ABOUT PASS COMMON SENSE GUN LAWS?

#uvaldestrong
@FOX4 @dallasnews @NBCDFW @CNN @FoxNews
@MSNBC @ProjectLincoln
@BetoORourke
#VOTE4BETO !

https://t.co/mqoCzdTMB1",Original Tweet,"['#uvaldestrong', '#VOTE4BETO']","['@GovAbbott', '@FOX4', '@dallasnews', '@NBCDFW', '@CNN', '@FoxNews', '@MSNBC', '@ProjectLincoln', '@BetoORourke']", USA,,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,2,1,https://twitter.com/twitter/status/1588313450664845312
1588313420306460672,Thu Nov 03 23:33:23 +0000 2022,@FoxNews Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,['@FoxNews'],"Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,0,0,https://twitter.com/twitter/status/1588313420306460672
1588313363104206850,Thu Nov 03 23:33:09 +0000 2022,@davidhogg111 The NRA is a great Organization. Anti NRA organizations Suck,Reply Tweet,,['@davidhogg111'],"Modesto, CA",,,,,,,,,United States,Stanislaus County,Modesto,California,,"Modesto, California, United States",-120.99688,37.6391,0,0,0,0,https://twitter.com/twitter/status/1588313363104206850
1588313342405328896,Thu Nov 03 23:33:04 +0000 2022,@FoxNews @GOPChairwoman Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,"['@FoxNews', '@GOPChairwoman']","Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,0,0,https://twitter.com/twitter/status/1588313342405328896
1588313340526624768,Thu Nov 03 23:33:04 +0000 2022,"@SpeakerPelosi MAGA has said they will believe the truth of this attack if the Pelosis release security footage

But these conspiracists are the same ppl who've said they will only believe that school shootings are real if the children's bodies are exhumed

**THERE IS NO CONVINCING THESE PPL**",Reply Tweet,,['@SpeakerPelosi'],in my bag,,,,,,,,,United States,Cape May County,Cape May,New Jersey,,"Cape May, New Jersey, United States",-74.90601,38.93511,0,0,6,1,https://twitter.com/twitter/status/1588313340526624768
1588313334364876800,Thu Nov 03 23:33:03 +0000 2022,Steelers Linebacker Alex Highsmith combats gun violence after friend is tragically killed https://t.co/Mgh9gAzcKj,Original Tweet,,,"Pittsburgh, Pennsylvania, USA",,,,,,,,,United States,Allegheny County,Pittsburgh,Pennsylvania,,"Pittsburgh, Pennsylvania, United States",-79.99589,40.44062,0,0,6,1,https://twitter.com/twitter/status/1588313334364876800
1588313314765012994,Thu Nov 03 23:32:58 +0000 2022,"United States Policing and ""Gun Rights"" Began With Slave Patrols https://t.co/GqJYtSZOyV",Original Tweet,,,"South, FL. ",,,,,,,,,United States,Palm Beach County,South Bay,Florida,,"South Bay, Florida, United States",-80.71617,26.66396,0,0,0,0,https://twitter.com/twitter/status/1588313314765012994
1588313299896373249,Thu Nov 03 23:32:54 +0000 2022,"@ColinCowherd So what about the kids that are affected by the school shootings every year? Active shooter drills? The right constantly downgrading the importance of educators and education as a whole? People who support a terrorist attack on our capital?
Care to comment on that influence?",Reply Tweet,,['@ColinCowherd'],"Westchester, IL",,,,,,,,,United States,Cook County,Westchester,Illinois,,"Westchester, Illinois, United States",-87.882,41.85059,0,0,0,0,https://twitter.com/twitter/status/1588313299896373249
1588313294880006144,Thu Nov 03 23:32:53 +0000 2022,"@RealMordanger I myself don’t blame guns, but I think sensible gun laws (universal background checks, annual inspections, registration, safety courses, licenses) would be a start. Clearly, not doing anything or in Texas’s case loosening gun laws is not doing much.",Reply Tweet,,['@RealMordanger'],"Houston, TX, USA",,,,,,,,,United States,Harris County,Houston,Texas,,"Houston, Texas, United States",-95.36327,29.76328,1,0,0,0,https://twitter.com/twitter/status/1588313294880006144
1588313280355119104,Thu Nov 03 23:32:50 +0000 2022,@DailyLoud He should try that in TX or FL and see how many concealed carry bullets his body can absorb. The lack of concern for other human beings is appalling. I hope some prison justice finds the perp. Disgusting.,Reply Tweet,,['@DailyLoud'],"Florida, USA",,,,,,,,,United States,US,,Florida,,"Florida, United States",-82.5001,28.75054,0,0,0,0,https://twitter.com/twitter/status/1588313280355119104
1588313232707842049,Thu Nov 03 23:32:38 +0000 2022,"@RepTroyNehls @GLFOP

We need assault weapons removed, which they have said.  It penetrates their vests.",Reply Tweet,,"['@RepTroyNehls', '@GLFOP']","Ohio, USA",,,,,,,,,United States,US,,Ohio,,"Ohio, United States",-83.00018,40.25034,0,0,0,0,https://twitter.com/twitter/status/1588313232707842049
1588313166748221440,Thu Nov 03 23:32:23 +0000 2022,@fcretired Republicans' Rx for gun violence. ⬇️😥 https://t.co/qR7wNguJ4g,Reply Tweet,,['@fcretired'],"Bend, Oregon, USA",,,,,,,,,United States,Deschutes County,Bend,Oregon,,"Bend, Oregon, United States",-121.31531,44.05817,0,0,3,2,https://twitter.com/twitter/status/1588313166748221440
1588313146950909953,Thu Nov 03 23:32:18 +0000 2022,@kenjgld @JoeBiden Except when it comes to school shootings then you don’t care,Reply Tweet,,"['@kenjgld', '@JoeBiden']","New York, USA",,,,,,,,,United States,US,,New York,,"New York, United States",-75.4999,43.00035,2,0,0,0,https://twitter.com/twitter/status/1588313146950909953
1588313141133262848,Thu Nov 03 23:32:16 +0000 2022,"@SenateGOP Mass shootings. Warming planet. Insurrection.
But fine people on both sides.",Reply Tweet,,['@SenateGOP'],"California, USA",,,,,,,,,United States,US,,California,,"California, United States",-119.75126,37.25022,0,0,0,0,https://twitter.com/twitter/status/1588313141133262848
1588313107168129024,Thu Nov 03 23:32:08 +0000 2022,"@TPostMillennial Context:
- House passes Anti-Rights Bill to ban assault rifles, high-capacity mags, semi-auto pistols.
- MSNBC creating fear in the Dem base to incite post-election violence.
- A week or so ago, Trudeau bans handguns in Canada.

Coordinated attack on rights &amp; freedom.",Reply Tweet,,['@TPostMillennial'],"California, USA",,,,,,,,,United States,US,,California,,"California, United States",-119.75126,37.25022,0,0,3,0,https://twitter.com/twitter/status/1588313107168129024
1588313054659244032,Thu Nov 03 23:31:56 +0000 2022,"@JBrandtAgency @ColinCowherd The first two things you listed kept many kids (and their vulnerable family members) alive.

The 3rd thing MIGHT have something to do with them being murdered in their schools because Republicans won't do fuck all about gun violence.",Reply Tweet,,"['@JBrandtAgency', '@ColinCowherd']",Connecticut,,,,,,,,,United States,US,,Connecticut,,"Connecticut, United States",-72.66648,41.66704,0,0,0,0,https://twitter.com/twitter/status/1588313054659244032
1588313020790607873,Thu Nov 03 23:31:48 +0000 2022,@melissadderosa Unless you’re going to help us law abiding New Yorkers get concealed carry licenses i don’t want to hear it,Reply Tweet,,['@melissadderosa'],NYC,,,,,,,,,United States,US,New York City,New York,,"New York City, New York, United States",-74.00597,40.71427,0,0,15,0,https://twitter.com/twitter/status/1588313020790607873
1588313007309828096,Thu Nov 03 23:31:45 +0000 2022,@America1stLegal Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,['@America1stLegal'],"Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,0,0,https://twitter.com/twitter/status/1588313007309828096
1588313001966579713,Thu Nov 03 23:31:43 +0000 2022,@marcorubio As you ignore the school shootings because you are in the pockets of the gun lobby 😡 👇🏽 https://t.co/rKPpMBIZJb,Reply Tweet,,['@marcorubio'],"Wisconsin, USA",,,,,,,,,United States,US,,Wisconsin,,"Wisconsin, United States",-90.00041,44.50024,0,0,0,0,https://twitter.com/twitter/status/1588313001966579713
1588312978343964672,Thu Nov 03 23:31:38 +0000 2022,"@AnsDesumma Fortunately, we have the 2nd Amendment that would prevent that kind of nonsense, that being said, with 400 Million known in circulation, that's a pipe dream that doesn't stand up to any common sense scrutiny.",Reply Tweet,,['@AnsDesumma'],"Anthem, AZ",,,,,,,,,United States,Maricopa County,Anthem,Arizona,,"Anthem, Arizona, United States",-112.14682,33.86726,0,1,0,0,https://twitter.com/twitter/status/1588312978343964672
1588312923784548352,Thu Nov 03 23:31:25 +0000 2022,@sagesteele But you’re totally cool with the school shootings. Got it. Good to know,Reply Tweet,,['@sagesteele'],"Pennsylvania, USA",,,,,,,,,United States,US,,Pennsylvania,,"Pennsylvania, United States",-76.90567,40.27245,0,0,0,0,https://twitter.com/twitter/status/1588312923784548352
1588312879010172929,Thu Nov 03 23:31:14 +0000 2022,@wealth P.S. proof we don't have a good guy with a gun problem.  Because this guy is still walking around.,Reply Tweet,,['@wealth'],"Bethlehem, PA",,,,,,,,,United States,Northampton County,Bethlehem,Pennsylvania,,"Bethlehem, Pennsylvania, United States",-75.37046,40.62593,0,0,1,0,https://twitter.com/twitter/status/1588312879010172929
1588312841538314240,Thu Nov 03 23:31:05 +0000 2022,@RealJamesWoods Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,['@RealJamesWoods'],"Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,0,0,https://twitter.com/twitter/status/1588312841538314240
1588312769513807873,Thu Nov 03 23:30:48 +0000 2022,@davidhogg111 When you tell me how you can get the guns from ALL the criminals the we can talk about gun control until then do the world a favor and shut the fuck up.,Reply Tweet,,['@davidhogg111'],"Brooklyn, NY",,,,,,,,,United States,Kings County,Brooklyn,New York,,"Brooklyn, New York, United States",-73.94958,40.6501,0,0,0,0,https://twitter.com/twitter/status/1588312769513807873
1588312725989388289,Thu Nov 03 23:30:37 +0000 2022,@HawleyMO @HerschelWalker Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,"['@HawleyMO', '@HerschelWalker']","Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,0,0,https://twitter.com/twitter/status/1588312725989388289
1588312687628283908,Thu Nov 03 23:30:28 +0000 2022,"@kylegriffin1 Be careful Mr. Clinton, be very careful. Your words will come back to get you. We had stability before our current leaders too it away. We had good border control, at least attempts were made. And yes, we did have gun control under our past president. People were not afraid.",Reply Tweet,,['@kylegriffin1'],"Davis, CA",,,,,,,,,United States,Yolo County,Davis,California,,"Davis, California, United States",-121.74052,38.54491,0,0,0,0,https://twitter.com/twitter/status/1588312687628283908
